Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Slovak Republic,SVK,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2987000,3149000,3603000,3683000,3230000,2692000,3285000,2689000,2129000,2406000,2777000,3095000,3870000,
Slovenia,SVN,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965000,2055000,2127000,2114000,2800000,2660000,2680000,2496000,2459000,2586000,2874000,2722000,2474000,2612000,2642000,2867000,2853000,3013000,
Sweden,SWE,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10127000,10390000,10818000,11422000,10500000,10147000,10741000,12888000,12649000,13950000,15677000,12559000,12692000,13291000,11699000,13042000,14651000,15548000,15917000,,,,21232000,
Eswatini,SWZ,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082000,1072000,1130000,1177000,1245000,1141000,1264000,1403000,1573000,1657000,1713000,1789000,1751000,
Sint Maarten (Dutch part),SXM,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31000,29000,30000,31000,32000,36000,41000,53000,50000,48000,52000,55000,58000,54000,49000,59000,48000,45000,47000,50000,56000,68000,74000,
Syrian Arab Republic,SYR,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1746000,1871000,2299000,2411000,2994000,3863000,3492000,3299000,3997000,4309000,4564000,4042000,4196000,5253000,5215000,6259000,,,,,,,,
Turks and Caicos Islands,TCA,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27000,40000,23000,,,,,,58000,66000,39000,76000,79000,,,,56000,52000,
East Asia & Pacific (IDA & IBRD countries),TEA,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18741021.57,21204832.33,22985774.5,24425277.12,25360548,29172516.09,34054912.09,33625084.62,37325547.9,42606235.54,46259022.46,52483256.94,61256073.15,67107954.35,68801001.02,83096254.51,98955094.18,115589075.1,135039428.5,157724133.8,172853201.4,183823934.6,194998127.3,
Europe & Central Asia (IDA & IBRD countries),TEC,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93402232.89,91683970.22,100969123.1,100232337,108091472.8,126068263.2,124279576.6,118064078.4,113200774.9,121421962,133253801.4,143323178.9,153773061.4,164773530.5,149177767,159861132.9,175182804.8,190023433.3,210526514.8,181962553.5,182606735.6,184597665.5,208263875.6,
Togo,TGO,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thailand,THA,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820000,1845000,1660000,1412000,1655000,1909000,2011000,2250000,2152000,2709000,3047000,3382000,4018000,3908000,4653000,5451000,5397000,5721000,5970000,6444000,6794000,8204000,8963000,
Tajikistan,TJK,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4100,6400,2700,,,,,,,,,,,15000,15000,19000,16000,22000,31000,
Turkmenistan,TKM,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21000,29000,31000,357000,,78000,111000,79000,34000,32000,33000,33000,38000,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22168741.15,24921576.33,25742373.81,27687852.01,27465574.52,29567307.19,30124270.54,28140809.7,28390446.76,31878023.34,34698502.57,36598071.7,40104460.6,41019381.08,39892781.51,43291025.47,48616607.54,52337666.8,54480852.32,58501972.01,62221481.9,65741640.11,67975016.99,
Timor-Leste,TLS,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (IDA & IBRD countries),TMN,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Asia (IDA & IBRD),TSA,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5104212.178,5666330.193,5968835.47,6185555.668,6639313.584,7071625.23,7207075.355,7801927.15,8610112.89,9938652.858,11433119.23,12873405.55,15286675.26,15117362.6,16943521.78,19125115.55,20658496.87,22014160.89,23161348.84,25431129.95,28138552.83,30194692.25,32864565.98,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261000,248000,,,,,,,,,,,,,270000,273000,,,,,,,,
Tunisia,TUN,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1778000,1428000,1381000,1526000,1480000,1632000,1669000,1939000,2274000,2312000,2241000,2302000,2743000,3118000,2623000,2250000,2303000,2897000,2873000,2637000,,1830000,,
Turkey,TUR,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3981000,4261000,4633000,4601000,4758000,5284000,4856000,5131000,5928000,7299000,8246000,8275000,4956000,4893000,5561000,6557000,6282000,5803000,7526000,7982000,8751000,7892000,8887000,
Tuvalu,TUV,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,2200,2900,2800,2700,2600,2300,2200,2000,2400,,,,2100,,,,,,,
Tanzania,TZA,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157000,148000,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148000,241000,327000,153000,152000,184000,189000,231000,189000,254000,272000,337000,311000,324000,367000,469000,471000,511000,523000,568000,,
Ukraine,UKR,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6552000,6004000,9632000,7773000,7399000,13422000,14849000,14729000,14795000,15588000,16454000,16875000,17335000,15499000,15334000,17180000,19773000,21433000,23761000,22438000,23142000,24668000,26437000,
Upper middle income,UMC,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72672139.09,69558312.18,73140295.52,77013840.44,79439122.08,93098883.45,100956828.5,100339692.1,107289667.5,123376936.1,135078758.4,146086197,163743443.3,177401640.2,176413137.3,197965580,223883514.3,248048652.7,278010636.2,296288403.3,302951935.5,321334979.3,351675052.6,
Uruguay,URY,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562000,654000,778000,667000,531000,530000,495000,569000,658000,666000,635000,734000,826000,1027000,1534000,1816000,2281000,2396000,2217000,1715000,1789000,
United States,USA,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51285000,52999000,53229000,55696000,57222000,61327000,59442000,58066000,56250000,61809000,63503000,63663000,64049000,63653000,62130000,61061000,59209000,60697000,61344000,68185000,74191000,80226000,87703000,
Uzbekistan,UZB,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Venezuela, RB",VEN,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534000,511000,460000,752000,754000,954000,933000,881000,832000,816000,1067000,1095000,1410000,1745000,1651000,1477000,1719000,1734000,1931000,1589000,1539000,1530000,1079000,
British Virgin Islands,VGB,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79000,,,,,,,,,,,171000,166000,166000,140000,151000,145000,139000,,,,,,
Virgin Islands (U.S.),VIR,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vanuatu,VUT,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11000,11000,11000,12000,12000,12000,11000,11000,12000,13000,14000,15000,16000,19000,20000,21000,22000,23000,26000,26000,27000,25000,28000,
World,WLD,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633393234.3,656452241.3,687161610.4,723125836.5,758304698.5,829615668.9,840120739.5,845298488.4,843789290.1,916382454.6,976573243.3,1000618146,1069866871,1100156577,1059959002,1140059122,1190658942,1246496269,1311315547,1334402138,1397711355,1475136054,1566927066,
Samoa,WSM,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58000,61000,56000,53000,51000,54000,52000,51000,52000,53000,43000,56000,57000,56000,51000,57000,54000,,55000,
Kosovo,XKX,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zambia,ZMB,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zimbabwe,ZWE,"International tourism, number of departures",ST.INT.DPRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256000,69000,123000,213000,331000,,,,386000,498000,474000,541000,547000,593000,631000,650000,693000,720000,2946000,3182000,3393000,3192000,2768000,
